partition,pair_key,distance_bin,distance_bin_nm,distance_mid_nm,near_pair_count,connected_near_pair_count,syn_count_sum,connected_syn_count_sum,fraction_connected,fraction_ci_low,fraction_ci_high
pre_neuropil,MB_ML_R | MB_VL_R,10,1000-1100,1050.0,11319,141,151.0,151.0,0.012456930824277764,0.01057268869079891,0.014671999003145341
pre_neuropil,MB_ML_R | MB_VL_R,11,1100-1200,1150.0,11400,134,138.0,138.0,0.011754385964912281,0.009933868109753243,0.013903853382274498
pre_neuropil,MB_ML_R | MB_VL_R,12,1200-1300,1250.0,10932,89,96.0,96.0,0.00814123673618734,0.00662095500944724,0.010007083933618651
pre_neuropil,MB_ML_R | MB_VL_R,13,1300-1400,1350.0,10909,68,70.0,70.0,0.006233385278210652,0.004920312295953324,0.007894095273198967
pre_neuropil,MB_ML_R | MB_VL_R,14,1400-1500,1450.0,10417,45,46.0,46.0,0.004319861764423539,0.0032301888966736244,0.005774995483060159
pre_neuropil,MB_ML_R | MB_VL_R,15,1500-1600,1550.0,10061,46,50.0,50.0,0.004572110128217871,0.0034297101773123582,0.0060927049593550685
pre_neuropil,MB_ML_R | MB_VL_R,16,1600-1700,1650.0,10016,32,33.0,33.0,0.003194888178913738,0.002264075712478243,0.00450665008422497
pre_neuropil,MB_ML_R | MB_VL_R,17,1700-1800,1750.0,9646,27,27.0,27.0,0.002799087704748082,0.0019244676117856278,0.004069578964066975
pre_neuropil,MB_ML_R | MB_VL_R,18,1800-1900,1850.0,9406,14,14.0,14.0,0.001488411652136934,0.0008868439338085431,0.0024970174905963056
pre_neuropil,MB_ML_R | MB_VL_R,19,1900-2000,1950.0,9463,27,30.0,30.0,0.002853217795625066,0.0019616974320066077,0.004148217832657798
pre_neuropil,MB_ML_R | PLP_R,0,0-100,50.0,794,132,647.0,647.0,0.16624685138539042,0.14196984409925606,0.19373789538186398
pre_neuropil,MB_ML_R | PLP_R,1,100-200,150.0,393,52,286.0,286.0,0.13231552162849872,0.10234783811416805,0.16940189780061504
pre_neuropil,MB_ML_R | PLP_R,2,200-300,250.0,318,30,105.0,105.0,0.09433962264150944,0.06688186784498568,0.13148155068139503
pre_neuropil,MB_ML_R | PLP_R,3,300-400,350.0,367,30,106.0,106.0,0.08174386920980926,0.057856991895540624,0.11429629403570334
pre_neuropil,MB_ML_R | PLP_R,4,400-500,450.0,379,20,77.0,77.0,0.052770448548812667,0.03441699666814059,0.08009929414247142
pre_neuropil,MB_ML_R | PLP_R,6,600-700,650.0,421,15,33.0,33.0,0.035629453681710214,0.021708619991332,0.05794836275235411
pre_neuropil,MB_ML_R | PLP_R,8,800-900,850.0,476,17,37.0,37.0,0.03571428571428571,0.022415690502101134,0.05644700085271263
pre_neuropil,MB_ML_R | PLP_R,9,900-1000,950.0,476,5,7.0,7.0,0.01050420168067227,0.004494814012517726,0.02435137189549859
pre_neuropil,MB_ML_R | PLP_R,10,1000-1100,1050.0,492,9,13.0,13.0,0.018292682926829267,0.0096529922265703,0.03439655908175074
pre_neuropil,MB_ML_R | PLP_R,12,1200-1300,1250.0,536,6,35.0,35.0,0.011194029850746268,0.005140073284168201,0.024204830850674316
pre_neuropil,MB_ML_R | PLP_R,13,1300-1400,1350.0,586,4,42.0,42.0,0.006825938566552901,0.0026575395430643864,0.017418358799812756
pre_neuropil,MB_ML_R | PLP_R,14,1400-1500,1450.0,618,6,22.0,22.0,0.009708737864077669,0.004456922850356123,0.021018375039009912
pre_neuropil,MB_ML_R | PLP_R,15,1500-1600,1550.0,657,9,17.0,17.0,0.0136986301369863,0.007223247525021058,0.025827940535778984
pre_neuropil,MB_ML_R | PLP_R,16,1600-1700,1650.0,700,6,10.0,10.0,0.008571428571428572,0.003934060191568017,0.01857327668650228
pre_neuropil,MB_ML_R | PLP_R,17,1700-1800,1750.0,704,4,18.0,18.0,0.005681818181818182,0.002211665092165563,0.014517501433226556
pre_neuropil,MB_ML_R | PLP_R,18,1800-1900,1850.0,775,4,19.0,19.0,0.005161290322580645,0.00200886853945637,0.013195249987340348
pre_neuropil,MB_ML_R | PLP_R,19,1900-2000,1950.0,860,6,10.0,10.0,0.0069767441860465115,0.003201268735900236,0.015137278516281182
pre_neuropil,MB_ML_R | SCL_R,2,200-300,250.0,121,9,19.0,19.0,0.0743801652892562,0.03962223436060222,0.1353322679847698
pre_neuropil,MB_ML_R | SCL_R,6,600-700,650.0,147,3,5.0,5.0,0.02040816326530612,0.006964387193831138,0.05828021376505553
pre_neuropil,MB_ML_R | SCL_R,7,700-800,750.0,191,3,3.0,3.0,0.015706806282722512,0.0053557651415026,0.045155008738408046
pre_neuropil,MB_ML_R | SCL_R,8,800-900,850.0,206,2,2.0,2.0,0.009708737864077669,0.002666480623550089,0.03470265876539852
pre_neuropil,MB_ML_R | SCL_R,9,900-1000,950.0,260,3,3.0,3.0,0.011538461538461539,0.003931661276428175,0.03336950730350766
pre_neuropil,MB_ML_R | SCL_R,11,1100-1200,1150.0,307,1,2.0,2.0,0.003257328990228013,0.0005752153501427468,0.0182176360571335
pre_neuropil,MB_ML_R | SCL_R,13,1300-1400,1350.0,405,3,8.0,8.0,0.007407407407407408,0.0025222747650984045,0.021549639638915277
pre_neuropil,MB_ML_R | SCL_R,14,1400-1500,1450.0,444,1,1.0,1.0,0.0022522522522522522,0.00039767829305330845,0.012646219370763542
pre_neuropil,MB_ML_R | SCL_R,17,1700-1800,1750.0,529,0,0.0,0.0,0.0,0.0,0.007209647294805811
pre_neuropil,MB_ML_R | SCL_R,18,1800-1900,1850.0,586,0,0.0,0.0,0.0,0.0,0.006512934998141874
pre_neuropil,MB_ML_R | SCL_R,19,1900-2000,1950.0,661,1,1.0,1.0,0.0015128593040847202,0.0002670998808147317,0.008519353915096957
pre_neuropil,MB_ML_R | SPS_R,0,0-100,50.0,153,43,95.0,95.0,0.28104575163398693,0.21585451117980442,0.3569629046078437
pre_neuropil,MB_ML_R | SPS_R,1,100-200,150.0,77,12,15.0,15.0,0.15584415584415584,0.09145782358403826,0.25293912056352935
pre_neuropil,MB_ML_R | SPS_R,2,200-300,250.0,62,4,4.0,4.0,0.06451612903225806,0.025372494807644003,0.15447732658187266
pre_neuropil,MB_ML_R | SPS_R,6,600-700,650.0,64,4,5.0,5.0,0.0625,0.024570803674792932,0.14997696642496888
pre_neuropil,MB_ML_R | SPS_R,19,1900-2000,1950.0,211,2,2.0,2.0,0.009478672985781991,0.0026031998857313013,0.03389624901057184
pre_neuropil,MB_VL_R | SIP_R,0,0-100,50.0,1242,1034,5049.0,5049.0,0.8325281803542673,0.8107429111368853,0.8522627229661981
pre_neuropil,MB_VL_R | SIP_R,1,100-200,150.0,116,45,96.0,96.0,0.3879310344827586,0.3042067212212056,0.4788402340931427
pre_neuropil,MB_VL_R | SIP_R,17,1700-1800,1750.0,90,0,0.0,0.0,0.0,0.0,0.04093706842168078
pre_neuropil,MB_VL_R | SIP_R,19,1900-2000,1950.0,104,0,0.0,0.0,0.0,0.0,0.03562261687512055
pre_neuropil,MB_VL_R | SLP_R,0,0-100,50.0,1144,858,4365.0,4365.0,0.75,0.7240988686516837,0.7742277297221686
pre_neuropil,MB_VL_R | SLP_R,2,200-300,250.0,149,30,46.0,46.0,0.20134228187919462,0.14483273362908414,0.2728650659228703
pre_neuropil,MB_VL_R | SLP_R,4,400-500,450.0,144,21,30.0,30.0,0.14583333333333334,0.09740386921789695,0.21266853259593627
pre_neuropil,MB_VL_R | SLP_R,5,500-600,550.0,130,15,24.0,24.0,0.11538461538461539,0.07118304149617724,0.1816651013831667
pre_neuropil,MB_VL_R | SLP_R,6,600-700,650.0,132,10,10.0,10.0,0.07575757575757576,0.04166761454355954,0.13384268568847538
pre_neuropil,MB_VL_R | SLP_R,8,800-900,850.0,146,7,8.0,8.0,0.04794520547945205,0.023415726447948322,0.09565401119500264
pre_neuropil,MB_VL_R | SLP_R,11,1100-1200,1150.0,150,6,8.0,8.0,0.04,0.018458908886903574,0.08451453912715763
pre_neuropil,MB_VL_R | SLP_R,13,1300-1400,1350.0,137,1,1.0,1.0,0.0072992700729927005,0.0012896313769595533,0.040186750601092384
pre_neuropil,MB_VL_R | SLP_R,15,1500-1600,1550.0,152,1,1.0,1.0,0.006578947368421052,0.0011622614078393885,0.036321953333282364
pre_neuropil,MB_VL_R | SLP_R,16,1600-1700,1650.0,151,1,1.0,1.0,0.006622516556291391,0.0011699648169822205,0.036556330958829965
pre_neuropil,MB_VL_R | SLP_R,17,1700-1800,1750.0,143,4,4.0,4.0,0.027972027972027972,0.010930213279755858,0.06971178462819394
pre_neuropil,MB_VL_R | SLP_R,19,1900-2000,1950.0,160,0,0.0,0.0,0.0,0.0,0.02344703665003271
pre_neuropil,ME_L | ME_L,0,0-100,50.0,1525758,747556,4285186.0,4285186.0,0.48995712295134614,0.48916392563952776,0.4907503708355611
pre_neuropil,ME_L | ME_L,1,100-200,150.0,514279,122182,271269.0,271269.0,0.2375792128397232,0.23641796541290505,0.2387443807383689
pre_neuropil,ME_L | ME_L,2,200-300,250.0,315441,52713,105469.0,105469.0,0.16710890467631032,0.16581102054919153,0.16841489693685305
pre_neuropil,ME_L | ME_L,3,300-400,350.0,276571,35793,68039.0,68039.0,0.12941703938590815,0.1281711956412106,0.1306731778594628
pre_neuropil,ME_L | ME_L,4,400-500,450.0,264710,27006,49081.0,49081.0,0.10202107967209399,0.10087379706713344,0.10317991343592926
pre_neuropil,ME_L | ME_L,5,500-600,550.0,247752,19647,34801.0,34801.0,0.0793010752688172,0.07824357637978284,0.08037162052623435
pre_neuropil,ME_L | ME_L,6,600-700,650.0,247011,15551,26731.0,26731.0,0.06295671042989988,0.0620056379210605,0.06392137682233212
pre_neuropil,ME_L | ME_L,7,700-800,750.0,238551,11927,20270.0,20270.0,0.04999769441335396,0.049130331606367386,0.050879550565732706
pre_neuropil,ME_L | ME_L,8,800-900,850.0,233123,9380,15963.0,15963.0,0.04023627012349704,0.03944608952898294,0.04104160322754261
pre_neuropil,ME_L | ME_L,9,900-1000,950.0,228357,7537,12701.0,12701.0,0.03300533813283587,0.0322804129057852,0.03374597539423061
pre_neuropil,ME_L | ME_L,10,1000-1100,1050.0,220339,6039,10181.0,10181.0,0.027407767122479453,0.026734232433167755,0.02809778077075019
pre_neuropil,ME_L | ME_L,11,1100-1200,1150.0,216759,4785,7896.0,7896.0,0.022075207949842912,0.021465078612243987,0.022702277422269265
pre_neuropil,ME_L | ME_L,12,1200-1300,1250.0,209862,4076,6924.0,6924.0,0.01942228702671279,0.01884057765029903,0.020021590379622044
pre_neuropil,ME_L | ME_L,13,1300-1400,1350.0,205150,3253,5562.0,5562.0,0.015856690226663417,0.015325110331506242,0.01640640173392515
pre_neuropil,ME_L | ME_L,14,1400-1500,1450.0,202887,2839,4734.0,4734.0,0.013993010887834114,0.01349101314227477,0.014513413056527093
pre_neuropil,ME_L | ME_L,15,1500-1600,1550.0,196809,2307,3941.0,3941.0,0.011722024907397528,0.01125593854609536,0.01220717271462839
pre_neuropil,ME_L | ME_L,16,1600-1700,1650.0,195105,2032,3622.0,3622.0,0.010414904794854053,0.009973965195037812,0.010875123788533914
pre_neuropil,ME_L | ME_L,17,1700-1800,1750.0,190161,1768,3008.0,3008.0,0.009297384847576527,0.008875820726306972,0.009738774748948322
pre_neuropil,ME_L | ME_L,18,1800-1900,1850.0,187896,1534,2678.0,2678.0,0.008164090773619449,0.0077671417643803255,0.008581150888996768
pre_neuropil,ME_L | ME_L,19,1900-2000,1950.0,185572,1351,2487.0,2487.0,0.007280193132584658,0.006903464078310378,0.00767732174311305
pre_neuropil,ME_L | ME_R,0,0-100,50.0,97767,44525,149104.0,149104.0,0.4554195178332157,0.45229958993959385,0.4585429490285887
pre_neuropil,ME_L | ME_R,1,100-200,150.0,36388,9858,21057.0,21057.0,0.27091348796306475,0.26637136503642456,0.2755039766060825
pre_neuropil,ME_L | ME_R,2,200-300,250.0,22665,4293,8172.0,8172.0,0.18941098610191925,0.18436247778407613,0.1945647630326756
pre_neuropil,ME_L | ME_R,3,300-400,350.0,19795,2953,5477.0,5477.0,0.14917908562768376,0.14428408960194997,0.15421022230769224
pre_neuropil,ME_L | ME_R,4,400-500,450.0,18797,2276,4398.0,4398.0,0.12108315156673938,0.11649674268954431,0.1258244095720651
pre_neuropil,ME_L | ME_R,5,500-600,550.0,17412,1580,2942.0,2942.0,0.09074201699977028,0.08656523068885663,0.09509935220445584
pre_neuropil,ME_L | ME_R,6,600-700,650.0,17455,1390,2680.0,2680.0,0.0796333428816958,0.07570893542893047,0.08374274319790352
pre_neuropil,ME_L | ME_R,7,700-800,750.0,16331,1008,1952.0,1952.0,0.061723103300471496,0.05813421374058688,0.06551813927641452
pre_neuropil,ME_L | ME_R,8,800-900,850.0,15842,855,1670.0,1670.0,0.05397045827547027,0.05055866329025454,0.05759852035848267
pre_neuropil,ME_L | ME_R,9,900-1000,950.0,15630,733,1506.0,1506.0,0.04689699296225208,0.04369236106040086,0.050324300845653
pre_neuropil,ME_L | ME_R,10,1000-1100,1050.0,14960,608,1158.0,1158.0,0.040641711229946524,0.037593629231073775,0.04392565121894115
pre_neuropil,ME_L | ME_R,11,1100-1200,1150.0,14596,490,981.0,981.0,0.03357084132639079,0.030769210412842134,0.03661793165039779
pre_neuropil,ME_L | ME_R,12,1200-1300,1250.0,14102,443,965.0,965.0,0.03141398383208056,0.028660132928591767,0.0344230651699889
pre_neuropil,ME_L | ME_R,13,1300-1400,1350.0,13588,364,732.0,732.0,0.026788342655284073,0.024204275469032782,0.029639907058815397
pre_neuropil,ME_L | ME_R,14,1400-1500,1450.0,13261,317,608.0,608.0,0.023904682904758313,0.021439392765848938,0.02664573476405688
pre_neuropil,ME_L | ME_R,15,1500-1600,1550.0,12856,277,571.0,571.0,0.02154635967641568,0.019175673501299735,0.02420290123946535
pre_neuropil,ME_L | ME_R,16,1600-1700,1650.0,12477,241,517.0,517.0,0.019315540594694237,0.017044327489202357,0.02188266281888713
pre_neuropil,ME_L | ME_R,17,1700-1800,1750.0,12147,238,475.0,475.0,0.01959331522186548,0.01727613105245063,0.02221426934911497
pre_neuropil,ME_L | ME_R,18,1800-1900,1850.0,11773,223,439.0,439.0,0.018941646139471673,0.016631515428329222,0.021565618852563213
pre_neuropil,ME_L | ME_R,19,1900-2000,1950.0,11675,190,399.0,399.0,0.016274089935760173,0.01413291255554402,0.018733497756930804
pre_neuropil,ME_L | PLP_L,0,0-100,50.0,81768,29867,85884.0,85884.0,0.3652651403972214,0.3619711561152458,0.3685717842311045
pre_neuropil,ME_L | PLP_L,1,100-200,150.0,37027,7885,14478.0,14478.0,0.21295271018446,0.20881257217214863,0.21715240508615916
pre_neuropil,ME_L | PLP_L,2,200-300,250.0,24192,3741,6308.0,6308.0,0.15463789682539683,0.15013659607116894,0.15924886461063678
pre_neuropil,ME_L | PLP_L,3,300-400,350.0,21264,2534,4009.0,4009.0,0.11916854778028593,0.11488246130975348,0.12359221305494557
pre_neuropil,ME_L | PLP_L,4,400-500,450.0,20710,1899,2864.0,2864.0,0.09169483341380975,0.08783963371813563,0.09570148209304252
pre_neuropil,ME_L | PLP_L,5,500-600,550.0,19150,1422,2123.0,2123.0,0.07425587467362925,0.07062716227620959,0.07805536624590163
pre_neuropil,ME_L | PLP_L,6,600-700,650.0,19190,1102,1638.0,1638.0,0.05742574257425743,0.05422168892248731,0.06080695651553694
pre_neuropil,ME_L | PLP_L,7,700-800,750.0,18322,899,1324.0,1324.0,0.04906669577557035,0.046032329946201066,0.05229011762968543
pre_neuropil,ME_L | PLP_L,8,800-900,850.0,17744,665,967.0,967.0,0.03747745716862038,0.03478147432064715,0.04037367017872679
pre_neuropil,ME_L | PLP_L,9,900-1000,950.0,17538,512,705.0,705.0,0.029193750712738054,0.02680340185486452,0.03179030930941825
pre_neuropil,ME_L | PLP_L,10,1000-1100,1050.0,16561,453,646.0,646.0,0.02735342068715657,0.024976649412408673,0.029949417613792162
pre_neuropil,ME_L | PLP_L,11,1100-1200,1150.0,16765,359,497.0,497.0,0.021413659409484045,0.019329521765709422,0.023717077231325656
pre_neuropil,ME_L | PLP_L,12,1200-1300,1250.0,16125,279,410.0,410.0,0.01730232558139535,0.015401603000681784,0.019432987972051185
pre_neuropil,ME_L | PLP_L,13,1300-1400,1350.0,15662,227,337.0,337.0,0.014493678968203295,0.01273741629154691,0.016488054748579017
pre_neuropil,ME_L | PLP_L,14,1400-1500,1450.0,15318,184,262.0,262.0,0.012012012012012012,0.010405049142769046,0.013863678449350166
pre_neuropil,ME_L | PLP_L,15,1500-1600,1550.0,14851,158,200.0,200.0,0.010639014207797455,0.009110849403753476,0.012420285603435024
pre_neuropil,ME_L | PLP_L,16,1600-1700,1650.0,14637,134,192.0,192.0,0.009154881464781035,0.007735533467446043,0.010831814464246626
pre_neuropil,ME_L | PLP_L,17,1700-1800,1750.0,14391,109,156.0,156.0,0.007574178305885623,0.006283163860415776,0.009128023436011299
pre_neuropil,ME_L | PLP_L,18,1800-1900,1850.0,14243,104,133.0,133.0,0.007301832479112547,0.006030342644345109,0.008839030227744661
pre_neuropil,ME_L | PLP_L,19,1900-2000,1950.0,14340,103,157.0,157.0,0.007182705718270572,0.005926423789567364,0.008702962524905045
pre_neuropil,ME_L | PVLP_L,0,0-100,50.0,66295,25585,78580.0,78580.0,0.38592654046308167,0.38222748424838804,0.38963881635376296
pre_neuropil,ME_L | PVLP_L,1,100-200,150.0,27776,5917,12515.0,12515.0,0.213025633640553,0.20825025342921127,0.21788038368716445
pre_neuropil,ME_L | PVLP_L,2,200-300,250.0,17313,2625,4819.0,4819.0,0.1516201698145902,0.1463550005194751,0.15703990955465763
pre_neuropil,ME_L | PVLP_L,3,300-400,350.0,14870,1673,2923.0,2923.0,0.1125084061869536,0.10752919222785068,0.1176877819800769
pre_neuropil,ME_L | PVLP_L,4,400-500,450.0,14193,1275,2157.0,2157.0,0.08983301627562883,0.08523900584632103,0.0946490053011725
pre_neuropil,ME_L | PVLP_L,5,500-600,550.0,13170,867,1412.0,1412.0,0.06583143507972665,0.06172138673733307,0.07019469763398653
pre_neuropil,ME_L | PVLP_L,6,600-700,650.0,12899,661,1046.0,1046.0,0.05124428250251958,0.04757090890104255,0.05518487475517161
pre_neuropil,ME_L | PVLP_L,7,700-800,750.0,12059,472,770.0,770.0,0.03914089062111286,0.03582374796248645,0.0427515688185944
pre_neuropil,ME_L | PVLP_L,8,800-900,850.0,11675,359,553.0,553.0,0.03074946466809422,0.027768944546939924,0.034038692265258984
pre_neuropil,ME_L | PVLP_L,9,900-1000,950.0,11159,281,430.0,430.0,0.025181467873465365,0.02243377786988362,0.028255967651543472
pre_neuropil,ME_L | PVLP_L,10,1000-1100,1050.0,10549,218,324.0,324.0,0.020665465920940373,0.018120046925237172,0.02355987367548519
pre_neuropil,ME_L | PVLP_L,11,1100-1200,1150.0,10363,175,265.0,265.0,0.01688700183344591,0.014579236884392166,0.019552817375991252
pre_neuropil,ME_L | PVLP_L,12,1200-1300,1250.0,9857,138,202.0,202.0,0.014000202901491326,0.011862802135887052,0.016516276582911146
pre_neuropil,ME_L | PVLP_L,13,1300-1400,1350.0,9591,107,175.0,175.0,0.011156292357418413,0.009241269757307949,0.013462763209739676
pre_neuropil,ME_L | PVLP_L,14,1400-1500,1450.0,9568,80,123.0,123.0,0.008361204013377926,0.0067236922118019396,0.010393348254057837
pre_neuropil,ME_L | PVLP_L,15,1500-1600,1550.0,9107,84,132.0,132.0,0.009223674096848577,0.007456749923427749,0.01140447141533419
pre_neuropil,ME_L | PVLP_L,16,1600-1700,1650.0,9060,63,96.0,96.0,0.00695364238410596,0.00543913138674706,0.008886096891734769
pre_neuropil,ME_L | PVLP_L,17,1700-1800,1750.0,8592,47,66.0,66.0,0.005470204841713222,0.00411635727774544,0.00726607675873099
pre_neuropil,ME_L | PVLP_L,18,1800-1900,1850.0,8535,44,70.0,70.0,0.005155243116578793,0.0038426407718280386,0.006913103894989529
pre_neuropil,ME_L | PVLP_L,19,1900-2000,1950.0,8500,42,60.0,60.0,0.004941176470588235,0.0036577829548530096,0.006671854417508208
pre_neuropil,ME_R | ME_R,0,0-100,50.0,1686069,835507,5137596.0,5137596.0,0.4955354733406521,0.4947807900366233,0.49629017698890937
pre_neuropil,ME_R | ME_R,1,100-200,150.0,549811,129951,295454.0,295454.0,0.23635576589046053,0.2352346149518285,0.2374806010355312
pre_neuropil,ME_R | ME_R,2,200-300,250.0,338114,57200,116669.0,116669.0,0.1691737106419728,0.16791376498704305,0.17044117380776322
pre_neuropil,ME_R | ME_R,3,300-400,350.0,294441,38275,74477.0,74477.0,0.12999208669988216,0.12878219024204077,0.1312116380893026
pre_neuropil,ME_R | ME_R,4,400-500,450.0,281583,28669,53271.0,53271.0,0.10181367483122206,0.10070213768475615,0.1029360766372585
pre_neuropil,ME_R | ME_R,5,500-600,550.0,262933,20727,37347.0,37347.0,0.07882996809073034,0.07780608251579649,0.07986616055111045
pre_neuropil,ME_R | ME_R,6,600-700,650.0,261810,16633,29296.0,29296.0,0.06353080478209389,0.06260286059157678,0.06447155761595925
pre_neuropil,ME_R | ME_R,7,700-800,750.0,252415,12487,21497.0,21497.0,0.049470118653804254,0.048630988091327376,0.05032296257920768
pre_neuropil,ME_R | ME_R,8,800-900,850.0,245357,9794,17254.0,17254.0,0.03991734493004072,0.03914989514728465,0.04069920168594045
pre_neuropil,ME_R | ME_R,9,900-1000,950.0,241584,7734,13037.0,13037.0,0.032013709517186566,0.03131913756080658,0.03272316480644964
pre_neuropil,ME_R | ME_R,10,1000-1100,1050.0,230534,6137,10688.0,10688.0,0.02662080213764564,0.025971535309629014,0.027285845408383226
pre_neuropil,ME_R | ME_R,11,1100-1200,1150.0,229080,5022,8632.0,8632.0,0.021922472498690414,0.021330796461007533,0.02253018268890734
pre_neuropil,ME_R | ME_R,12,1200-1300,1250.0,221319,4055,7042.0,7042.0,0.01832196964562464,0.017771522904150957,0.0188891377910712
pre_neuropil,ME_R | ME_R,13,1300-1400,1350.0,216945,3292,5720.0,5720.0,0.015174352946599369,0.014668453039161072,0.015697422857730556
pre_neuropil,ME_R | ME_R,14,1400-1500,1450.0,212872,2837,4790.0,4790.0,0.01332725769476493,0.012848825550535887,0.013823255026220364
pre_neuropil,ME_R | ME_R,15,1500-1600,1550.0,207028,2323,4031.0,4031.0,0.011220704445775451,0.010775953666095585,0.011683594411459655
pre_neuropil,ME_R | ME_R,16,1600-1700,1650.0,204439,2020,3500.0,3500.0,0.009880697909889992,0.009461055124061448,0.01031875994968873
pre_neuropil,ME_R | ME_R,17,1700-1800,1750.0,199955,1709,2966.0,2966.0,0.008546923057687979,0.008152769978030595,0.00895995968483218
pre_neuropil,ME_R | ME_R,18,1800-1900,1850.0,196467,1527,2727.0,2727.0,0.007772297637771229,0.0073934850306420245,0.008170359329660244
pre_neuropil,ME_R | ME_R,19,1900-2000,1950.0,193417,1280,2339.0,2339.0,0.006617825734035788,0.006266148595699673,0.006989101349402418
pre_neuropil,ME_R | PLP_R,0,0-100,50.0,80760,28725,83743.0,83743.0,0.35568350668647847,0.3523887289695116,0.3589920134740228
pre_neuropil,ME_R | PLP_R,1,100-200,150.0,36661,7561,13841.0,13841.0,0.2062409645126974,0.202130078481352,0.21041340841046102
pre_neuropil,ME_R | PLP_R,2,200-300,250.0,23729,3527,5940.0,5940.0,0.14863668928315563,0.14416734073754034,0.15321978714857004
pre_neuropil,ME_R | PLP_R,3,300-400,350.0,21236,2420,3966.0,3966.0,0.11395743077792428,0.10975322882682155,0.11830127794501806
pre_neuropil,ME_R | PLP_R,4,400-500,450.0,20261,1843,2895.0,2895.0,0.090962933715019,0.08708051505275977,0.09500043444748207
pre_neuropil,ME_R | PLP_R,5,500-600,550.0,19051,1374,2129.0,2129.0,0.0721221983098,0.06853434451053732,0.0758825789027751
pre_neuropil,ME_R | PLP_R,6,600-700,650.0,19094,1036,1508.0,1508.0,0.05425788205719074,0.05113350842948375,0.057561580967424864
